scenario,seed,metric_group,metric,scale,proposed,simple,per_agent,proposed_minus_simple,proposed_minus_per_agent,interpretation_class
StateImport,20260841,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,6.0,0.0,0.0,6.0,6.0,Secondary commitment diagnostic
StateImport,20260842,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
StateImport,20260843,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
StateImport,20260844,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
StateImport,20260815,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
StateImport,20260816,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
StateImport,20260817,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.116666666667,0.0,0.883333333333,1.0,Diagnostic only
StateImport,20260818,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
StateImport,20260819,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.216666666667,0.0,0.783333333333,1.0,Diagnostic only
StateImport,20260820,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
StateImport,20260821,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
StateImport,20260822,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.233333333333,0.0,0.766666666667,1.0,Diagnostic only
StateImport,20260823,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.183333333333,0.0,0.8166666666669999,1.0,Diagnostic only
StateImport,20260824,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
StateImport,20260825,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
StateImport,20260826,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.116666666667,0.0,0.883333333333,1.0,Diagnostic only
StateImport,20260827,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.216666666667,0.0,0.783333333333,1.0,Diagnostic only
StateImport,20260828,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.15,0.0,0.85,1.0,Diagnostic only
StateImport,20260829,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
StateImport,20260830,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.166666666667,0.0,0.833333333333,1.0,Diagnostic only
StateImport,20260831,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.133333333333,0.0,0.866666666667,1.0,Diagnostic only
StateImport,20260832,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.116666666667,0.0,0.883333333333,1.0,Diagnostic only
StateImport,20260833,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
